100,-100,-100,-1000
165,-90,-90,-1000
230,-80,-100,-1000
295,-70,-90,-1000
360,-60,-100,-1000
425,-50,-90,-1000
490,-40,-100,-1000
555,-30,-90,-1000
620,-20,-100,-1000
685,-10,-90,-1000
750,0,-100,-1000
815,10,-90,-1000
880,20,-100,-1000
945,30,-90,-1000
1010,40,-100,-1000
1075,50,-90,-1000
1140,60,-100,-1000
1205,70,-90,-1000
1270,80,-100,-1000
1335,90,-90,-1000
1400,100,-100,-1000
1465,100,-90,-1000
1530,100,-80,-1000
1595,90,-70,-1000
1660,80,-80,-1000
1725,70,-70,-1000
1790,60,-80,-1000
1855,50,-70,-1000
1920,40,-80,-1000
1985,30,-70,-1000
2050,20,-80,-1000
2115,10,-70,-1000
2180,0,-80,-1000
2245,-10,-70,-1000
2310,-20,-80,-1000
2375,-30,-70,-1000
2440,-40,-80,-1000
2505,-50,-70,-1000
2570,-60,-80,-1000
2635,-70,-70,-1000
2700,-80,-80,-1000
2765,-90,-70,-1000
2830,-100,-80,-1000
2895,-100,-70,-1000
2960,-100,-60,-1000
3025,-90,-50,-1000
3090,-80,-60,-1000
3155,-70,-50,-1000
3220,-60,-60,-1000
3285,-50,-50,-1000
3350,-40,-60,-1000
3415,-30,-50,-1000
3480,-20,-60,-1000
3545,-10,-50,-1000
3610,0,-60,-1000
3675,10,-50,-1000
3740,20,-60,-1000
3805,30,-50,-1000
3870,40,-60,-1000
3935,50,-50,-1000
4000,60,-60,-1000
4065,70,-50,-1000
4130,80,-60,-1000
4195,90,-50,-1000
4260,100,-60,-1000
4325,100,-50,-1000
4390,100,-40,-1000
4455,90,-30,-1000
4520,80,-40,-1000
4585,70,-30,-1000
4650,60,-40,-1000
4715,50,-30,-1000
4780,40,-40,-1000
4845,30,-30,-1000
4910,20,-40,-1000
4975,10,-30,-1000
5040,0,-40,-1000
5105,-10,-30,-1000
5170,-20,-40,-1000
5235,-30,-30,-1000
5300,-40,-40,-1000
5365,-50,-30,-1000
5430,-60,-40,-1000
5495,-70,-30,-1000
5560,-80,-40,-1000
5625,-90,-30,-1000
5690,-100,-40,-1000
5755,-100,-30,-1000
5820,-100,-20,-1000
5885,-90,-10,-1000
5950,-80,-20,-1000
6015,-70,-10,-1000
6080,-60,-20,-1000
6145,-50,-10,-1000
6210,-40,-20,-1000
6275,-30,-10,-1000
6340,-20,-20,-1000
6405,-10,-10,-1000
6470,0,-20,-1000
6535,10,-10,-1000
6600,20,-20,-1000
6665,30,-10,-1000
6730,40,-20,-1000
6795,50,-10,-1000
6860,60,-20,-1000
6925,70,-10,-1000
6990,80,-20,-1000
7055,90,-10,-1000
7120,100,-20,-1000
7185,100,-10,-1000
7250,100,0,-1000
7315,90,10,-1000
7380,80,0,-1000
7445,70,10,-1000
7510,60,0,-1000
7575,50,10,-1000
7640,40,0,-1000
7705,30,10,-1000
7770,20,0,-1000
7835,10,10,-1000
7900,0,0,-1000
7965,-10,10,-1000
8030,-20,0,-1000
8095,-30,10,-1000
8160,-40,0,-1000
8225,-50,10,-1000
8290,-60,0,-1000
8355,-70,10,-1000
8420,-80,0,-1000
8485,-90,10,-1000
8550,-100,0,-1000
8615,-100,10,-1000
8680,-100,20,-1000
8745,-90,30,-1000
8810,-80,20,-1000
8875,-70,30,-1000
8940,-60,20,-1000
9005,-50,30,-1000
9070,-40,20,-1000
9135,-30,30,-1000
9200,-20,20,-1000
9265,-10,30,-1000
9330,0,20,-1000
9395,10,30,-1000
9460,20,20,-1000
9525,30,30,-1000
9590,40,20,-1000
9655,50,30,-1000
9720,60,20,-1000
9785,70,30,-1000
9850,80,20,-1000
9915,90,30,-1000
9980,100,20,-1000
10045,100,30,-1000
10110,100,40,-1000
10175,90,50,-1000
10240,80,40,-1000
10305,70,50,-1000
10370,60,40,-1000
10435,50,50,-1000
10500,40,40,-1000
10565,30,50,-1000
10630,20,40,-1000
10695,10,50,-1000
10760,0,40,-1000
10825,-10,50,-1000
10890,-20,40,-1000
10955,-30,50,-1000
11020,-40,40,-1000
11085,-50,50,-1000
11150,-60,40,-1000
11215,-70,50,-1000
11280,-80,40,-1000
11345,-90,50,-1000
11410,-100,40,-1000
11475,-100,50,-1000
11540,-100,60,-1000
11605,-90,70,-1000
11670,-80,60,-1000
11735,-70,70,-1000
11800,-60,60,-1000
11865,-50,70,-1000
11930,-40,60,-1000
11995,-30,70,-1000
12060,-20,60,-1000
12125,-10,70,-1000
12190,0,60,-1000
12255,10,70,-1000
12320,20,60,-1000
12385,30,70,-1000
12450,40,60,-1000
12515,50,70,-1000
12580,60,60,-1000
12645,70,70,-1000
12710,80,60,-1000
12775,90,70,-1000
12840,100,60,-1000
12905,100,70,-1000
12970,100,80,-1000
13035,90,90,-1000
13100,80,80,-1000
13165,70,90,-1000
13230,60,80,-1000
13295,50,90,-1000
13360,40,80,-1000
13425,30,90,-1000
13490,20,80,-1000
13555,10,90,-1000
13620,0,80,-1000
13685,-10,90,-1000
13750,-20,80,-1000
13815,-30,90,-1000
13880,-40,80,-1000
13945,-50,90,-1000
14010,-60,80,-1000
14075,-70,90,-1000
14140,-80,80,-1000
14205,-90,90,-1000
14270,-100,80,-1000
14335,-100,90,-1000
14400,-100,100,-1000
