100,-100,-100,-1000
140,-90,-90,-1000
180,-80,-100,-1000
220,-70,-90,-1000
260,-60,-100,-1000
300,-50,-90,-1000
340,-40,-100,-1000
380,-30,-90,-1000
420,-20,-100,-1000
460,-10,-90,-1000
500,0,-100,-1000
540,10,-90,-1000
580,20,-100,-1000
620,30,-90,-1000
660,40,-100,-1000
700,50,-90,-1000
740,60,-100,-1000
780,70,-90,-1000
820,80,-100,-1000
860,90,-90,-1000
900,100,-100,-1000
940,100,-90,-1000
980,100,-80,-1000
1020,90,-70,-1000
1060,80,-80,-1000
1100,70,-70,-1000
1140,60,-80,-1000
1180,50,-70,-1000
1220,40,-80,-1000
1260,30,-70,-1000
1300,20,-80,-1000
1340,10,-70,-1000
1380,0,-80,-1000
1420,-10,-70,-1000
1460,-20,-80,-1000
1500,-30,-70,-1000
1540,-40,-80,-1000
1580,-50,-70,-1000
1620,-60,-80,-1000
1660,-70,-70,-1000
1700,-80,-80,-1000
1740,-90,-70,-1000
1780,-100,-80,-1000
1820,-100,-70,-1000
1860,-100,-60,-1000
1900,-90,-50,-1000
1940,-80,-60,-1000
1980,-70,-50,-1000
2020,-60,-60,-1000
2060,-50,-50,-1000
2100,-40,-60,-1000
2140,-30,-50,-1000
2180,-20,-60,-1000
2220,-10,-50,-1000
2260,0,-60,-1000
2300,10,-50,-1000
2340,20,-60,-1000
2380,30,-50,-1000
2420,40,-60,-1000
2460,50,-50,-1000
2500,60,-60,-1000
2540,70,-50,-1000
2580,80,-60,-1000
2620,90,-50,-1000
2660,100,-60,-1000
2700,100,-50,-1000
2740,100,-40,-1000
2780,90,-30,-1000
2820,80,-40,-1000
2860,70,-30,-1000
2900,60,-40,-1000
2940,50,-30,-1000
2980,40,-40,-1000
3020,30,-30,-1000
3060,20,-40,-1000
3100,10,-30,-1000
3140,0,-40,-1000
3180,-10,-30,-1000
3220,-20,-40,-1000
3260,-30,-30,-1000
3300,-40,-40,-1000
3340,-50,-30,-1000
3380,-60,-40,-1000
3420,-70,-30,-1000
3460,-80,-40,-1000
3500,-90,-30,-1000
3540,-100,-40,-1000
3580,-100,-30,-1000
3620,-100,-20,-1000
3660,-90,-10,-1000
3700,-80,-20,-1000
3740,-70,-10,-1000
3780,-60,-20,-1000
3820,-50,-10,-1000
3860,-40,-20,-1000
3900,-30,-10,-1000
3940,-20,-20,-1000
3980,-10,-10,-1000
4020,0,-20,-1000
4060,10,-10,-1000
4100,20,-20,-1000
4140,30,-10,-1000
4180,40,-20,-1000
4220,50,-10,-1000
4260,60,-20,-1000
4300,70,-10,-1000
4340,80,-20,-1000
4380,90,-10,-1000
4420,100,-20,-1000
4460,100,-10,-1000
4500,100,0,-1000
4540,90,10,-1000
4580,80,0,-1000
4620,70,10,-1000
4660,60,0,-1000
4700,50,10,-1000
4740,40,0,-1000
4780,30,10,-1000
4820,20,0,-1000
4860,10,10,-1000
4900,0,0,-1000
4940,-10,10,-1000
4980,-20,0,-1000
5020,-30,10,-1000
5060,-40,0,-1000
5100,-50,10,-1000
5140,-60,0,-1000
5180,-70,10,-1000
5220,-80,0,-1000
5260,-90,10,-1000
5300,-100,0,-1000
5340,-100,10,-1000
5380,-100,20,-1000
5420,-90,30,-1000
5460,-80,20,-1000
5500,-70,30,-1000
5540,-60,20,-1000
5580,-50,30,-1000
5620,-40,20,-1000
5660,-30,30,-1000
5700,-20,20,-1000
5740,-10,30,-1000
5780,0,20,-1000
5820,10,30,-1000
5860,20,20,-1000
5900,30,30,-1000
5940,40,20,-1000
5980,50,30,-1000
6020,60,20,-1000
6060,70,30,-1000
6100,80,20,-1000
6140,90,30,-1000
6180,100,20,-1000
6220,100,30,-1000
6260,100,40,-1000
6300,90,50,-1000
6340,80,40,-1000
6380,70,50,-1000
6420,60,40,-1000
6460,50,50,-1000
6500,40,40,-1000
6540,30,50,-1000
6580,20,40,-1000
6620,10,50,-1000
6660,0,40,-1000
6700,-10,50,-1000
6740,-20,40,-1000
6780,-30,50,-1000
6820,-40,40,-1000
6860,-50,50,-1000
6900,-60,40,-1000
6940,-70,50,-1000
6980,-80,40,-1000
7020,-90,50,-1000
7060,-100,40,-1000
7100,-100,50,-1000
7140,-100,60,-1000
7180,-90,70,-1000
7220,-80,60,-1000
7260,-70,70,-1000
7300,-60,60,-1000
7340,-50,70,-1000
7380,-40,60,-1000
7420,-30,70,-1000
7460,-20,60,-1000
7500,-10,70,-1000
7540,0,60,-1000
7580,10,70,-1000
7620,20,60,-1000
7660,30,70,-1000
7700,40,60,-1000
7740,50,70,-1000
7780,60,60,-1000
7820,70,70,-1000
7860,80,60,-1000
7900,90,70,-1000
7940,100,60,-1000
7980,100,70,-1000
8020,100,80,-1000
8060,90,90,-1000
8100,80,80,-1000
8140,70,90,-1000
8180,60,80,-1000
8220,50,90,-1000
8260,40,80,-1000
8300,30,90,-1000
8340,20,80,-1000
8380,10,90,-1000
8420,0,80,-1000
8460,-10,90,-1000
8500,-20,80,-1000
8540,-30,90,-1000
8580,-40,80,-1000
8620,-50,90,-1000
8660,-60,80,-1000
8700,-70,90,-1000
8740,-80,80,-1000
8780,-90,90,-1000
8820,-100,80,-1000
8860,-100,90,-1000
8900,-100,100,-1000
