100,-100,-100,-1000
155,-90,-90,-1000
210,-80,-100,-1000
265,-70,-90,-1000
320,-60,-100,-1000
375,-50,-90,-1000
430,-40,-100,-1000
485,-30,-90,-1000
540,-20,-100,-1000
595,-10,-90,-1000
650,0,-100,-1000
705,10,-90,-1000
760,20,-100,-1000
815,30,-90,-1000
870,40,-100,-1000
925,50,-90,-1000
980,60,-100,-1000
1035,70,-90,-1000
1090,80,-100,-1000
1145,90,-90,-1000
1200,100,-100,-1000
1255,100,-90,-1000
1310,100,-80,-1000
1365,90,-70,-1000
1420,80,-80,-1000
1475,70,-70,-1000
1530,60,-80,-1000
1585,50,-70,-1000
1640,40,-80,-1000
1695,30,-70,-1000
1750,20,-80,-1000
1805,10,-70,-1000
1860,0,-80,-1000
1915,-10,-70,-1000
1970,-20,-80,-1000
2025,-30,-70,-1000
2080,-40,-80,-1000
2135,-50,-70,-1000
2190,-60,-80,-1000
2245,-70,-70,-1000
2300,-80,-80,-1000
2355,-90,-70,-1000
2410,-100,-80,-1000
2465,-100,-70,-1000
2520,-100,-60,-1000
2575,-90,-50,-1000
2630,-80,-60,-1000
2685,-70,-50,-1000
2740,-60,-60,-1000
2795,-50,-50,-1000
2850,-40,-60,-1000
2905,-30,-50,-1000
2960,-20,-60,-1000
3015,-10,-50,-1000
3070,0,-60,-1000
3125,10,-50,-1000
3180,20,-60,-1000
3235,30,-50,-1000
3290,40,-60,-1000
3345,50,-50,-1000
3400,60,-60,-1000
3455,70,-50,-1000
3510,80,-60,-1000
3565,90,-50,-1000
3620,100,-60,-1000
3675,100,-50,-1000
3730,100,-40,-1000
3785,90,-30,-1000
3840,80,-40,-1000
3895,70,-30,-1000
3950,60,-40,-1000
4005,50,-30,-1000
4060,40,-40,-1000
4115,30,-30,-1000
4170,20,-40,-1000
4225,10,-30,-1000
4280,0,-40,-1000
4335,-10,-30,-1000
4390,-20,-40,-1000
4445,-30,-30,-1000
4500,-40,-40,-1000
4555,-50,-30,-1000
4610,-60,-40,-1000
4665,-70,-30,-1000
4720,-80,-40,-1000
4775,-90,-30,-1000
4830,-100,-40,-1000
4885,-100,-30,-1000
4940,-100,-20,-1000
4995,-90,-10,-1000
5050,-80,-20,-1000
5105,-70,-10,-1000
5160,-60,-20,-1000
5215,-50,-10,-1000
5270,-40,-20,-1000
5325,-30,-10,-1000
5380,-20,-20,-1000
5435,-10,-10,-1000
5490,0,-20,-1000
5545,10,-10,-1000
5600,20,-20,-1000
5655,30,-10,-1000
5710,40,-20,-1000
5765,50,-10,-1000
5820,60,-20,-1000
5875,70,-10,-1000
5930,80,-20,-1000
5985,90,-10,-1000
6040,100,-20,-1000
6095,100,-10,-1000
6150,100,0,-1000
6205,90,10,-1000
6260,80,0,-1000
6315,70,10,-1000
6370,60,0,-1000
6425,50,10,-1000
6480,40,0,-1000
6535,30,10,-1000
6590,20,0,-1000
6645,10,10,-1000
6700,0,0,-1000
6755,-10,10,-1000
6810,-20,0,-1000
6865,-30,10,-1000
6920,-40,0,-1000
6975,-50,10,-1000
7030,-60,0,-1000
7085,-70,10,-1000
7140,-80,0,-1000
7195,-90,10,-1000
7250,-100,0,-1000
7305,-100,10,-1000
7360,-100,20,-1000
7415,-90,30,-1000
7470,-80,20,-1000
7525,-70,30,-1000
7580,-60,20,-1000
7635,-50,30,-1000
7690,-40,20,-1000
7745,-30,30,-1000
7800,-20,20,-1000
7855,-10,30,-1000
7910,0,20,-1000
7965,10,30,-1000
8020,20,20,-1000
8075,30,30,-1000
8130,40,20,-1000
8185,50,30,-1000
8240,60,20,-1000
8295,70,30,-1000
8350,80,20,-1000
8405,90,30,-1000
8460,100,20,-1000
8515,100,30,-1000
8570,100,40,-1000
8625,90,50,-1000
8680,80,40,-1000
8735,70,50,-1000
8790,60,40,-1000
8845,50,50,-1000
8900,40,40,-1000
8955,30,50,-1000
9010,20,40,-1000
9065,10,50,-1000
9120,0,40,-1000
9175,-10,50,-1000
9230,-20,40,-1000
9285,-30,50,-1000
9340,-40,40,-1000
9395,-50,50,-1000
9450,-60,40,-1000
9505,-70,50,-1000
9560,-80,40,-1000
9615,-90,50,-1000
9670,-100,40,-1000
9725,-100,50,-1000
9780,-100,60,-1000
9835,-90,70,-1000
9890,-80,60,-1000
9945,-70,70,-1000
10000,-60,60,-1000
10055,-50,70,-1000
10110,-40,60,-1000
10165,-30,70,-1000
10220,-20,60,-1000
10275,-10,70,-1000
10330,0,60,-1000
10385,10,70,-1000
10440,20,60,-1000
10495,30,70,-1000
10550,40,60,-1000
10605,50,70,-1000
10660,60,60,-1000
10715,70,70,-1000
10770,80,60,-1000
10825,90,70,-1000
10880,100,60,-1000
10935,100,70,-1000
10990,100,80,-1000
11045,90,90,-1000
11100,80,80,-1000
11155,70,90,-1000
11210,60,80,-1000
11265,50,90,-1000
11320,40,80,-1000
11375,30,90,-1000
11430,20,80,-1000
11485,10,90,-1000
11540,0,80,-1000
11595,-10,90,-1000
11650,-20,80,-1000
11705,-30,90,-1000
11760,-40,80,-1000
11815,-50,90,-1000
11870,-60,80,-1000
11925,-70,90,-1000
11980,-80,80,-1000
12035,-90,90,-1000
12090,-100,80,-1000
12145,-100,90,-1000
12200,-100,100,-1000
