100,-100,-100,-1000
220,-90,-90,-1000
340,-80,-100,-1000
460,-70,-90,-1000
580,-60,-100,-1000
700,-50,-90,-1000
820,-40,-100,-1000
940,-30,-90,-1000
1060,-20,-100,-1000
1180,-10,-90,-1000
1300,0,-100,-1000
1420,10,-90,-1000
1540,20,-100,-1000
1660,30,-90,-1000
1780,40,-100,-1000
1900,50,-90,-1000
2020,60,-100,-1000
2140,70,-90,-1000
2260,80,-100,-1000
2380,90,-90,-1000
2500,100,-100,-1000
2620,100,-90,-1000
2740,100,-80,-1000
2860,90,-70,-1000
2980,80,-80,-1000
3100,70,-70,-1000
3220,60,-80,-1000
3340,50,-70,-1000
3460,40,-80,-1000
3580,30,-70,-1000
3700,20,-80,-1000
3820,10,-70,-1000
3940,0,-80,-1000
4060,-10,-70,-1000
4180,-20,-80,-1000
4300,-30,-70,-1000
4420,-40,-80,-1000
4540,-50,-70,-1000
4660,-60,-80,-1000
4780,-70,-70,-1000
4900,-80,-80,-1000
5020,-90,-70,-1000
5140,-100,-80,-1000
5260,-100,-70,-1000
5380,-100,-60,-1000
5500,-90,-50,-1000
5620,-80,-60,-1000
5740,-70,-50,-1000
5860,-60,-60,-1000
5980,-50,-50,-1000
6100,-40,-60,-1000
6220,-30,-50,-1000
6340,-20,-60,-1000
6460,-10,-50,-1000
6580,0,-60,-1000
6700,10,-50,-1000
6820,20,-60,-1000
6940,30,-50,-1000
7060,40,-60,-1000
7180,50,-50,-1000
7300,60,-60,-1000
7420,70,-50,-1000
7540,80,-60,-1000
7660,90,-50,-1000
7780,100,-60,-1000
7900,100,-50,-1000
8020,100,-40,-1000
8140,90,-30,-1000
8260,80,-40,-1000
8380,70,-30,-1000
8500,60,-40,-1000
8620,50,-30,-1000
8740,40,-40,-1000
8860,30,-30,-1000
8980,20,-40,-1000
9100,10,-30,-1000
9220,0,-40,-1000
9340,-10,-30,-1000
9460,-20,-40,-1000
9580,-30,-30,-1000
9700,-40,-40,-1000
9820,-50,-30,-1000
9940,-60,-40,-1000
10060,-70,-30,-1000
10180,-80,-40,-1000
10300,-90,-30,-1000
10420,-100,-40,-1000
10540,-100,-30,-1000
10660,-100,-20,-1000
10780,-90,-10,-1000
10900,-80,-20,-1000
11020,-70,-10,-1000
11140,-60,-20,-1000
11260,-50,-10,-1000
11380,-40,-20,-1000
11500,-30,-10,-1000
11620,-20,-20,-1000
11740,-10,-10,-1000
11860,0,-20,-1000
11980,10,-10,-1000
12100,20,-20,-1000
12220,30,-10,-1000
12340,40,-20,-1000
12460,50,-10,-1000
12580,60,-20,-1000
12700,70,-10,-1000
12820,80,-20,-1000
12940,90,-10,-1000
13060,100,-20,-1000
13180,100,-10,-1000
13300,100,0,-1000
13420,90,10,-1000
13540,80,0,-1000
13660,70,10,-1000
13780,60,0,-1000
13900,50,10,-1000
14020,40,0,-1000
14140,30,10,-1000
14260,20,0,-1000
14380,10,10,-1000
14500,0,0,-1000
14620,-10,10,-1000
14740,-20,0,-1000
14860,-30,10,-1000
14980,-40,0,-1000
15100,-50,10,-1000
15220,-60,0,-1000
15340,-70,10,-1000
15460,-80,0,-1000
15580,-90,10,-1000
15700,-100,0,-1000
15820,-100,10,-1000
15940,-100,20,-1000
16060,-90,30,-1000
16180,-80,20,-1000
16300,-70,30,-1000
16420,-60,20,-1000
16540,-50,30,-1000
16660,-40,20,-1000
16780,-30,30,-1000
16900,-20,20,-1000
17020,-10,30,-1000
17140,0,20,-1000
17260,10,30,-1000
17380,20,20,-1000
17500,30,30,-1000
17620,40,20,-1000
17740,50,30,-1000
17860,60,20,-1000
17980,70,30,-1000
18100,80,20,-1000
18220,90,30,-1000
18340,100,20,-1000
18460,100,30,-1000
18580,100,40,-1000
18700,90,50,-1000
18820,80,40,-1000
18940,70,50,-1000
19060,60,40,-1000
19180,50,50,-1000
19300,40,40,-1000
19420,30,50,-1000
19540,20,40,-1000
19660,10,50,-1000
19780,0,40,-1000
19900,-10,50,-1000
20020,-20,40,-1000
20140,-30,50,-1000
20260,-40,40,-1000
20380,-50,50,-1000
20500,-60,40,-1000
20620,-70,50,-1000
20740,-80,40,-1000
20860,-90,50,-1000
20980,-100,40,-1000
21100,-100,50,-1000
21220,-100,60,-1000
21340,-90,70,-1000
21460,-80,60,-1000
21580,-70,70,-1000
21700,-60,60,-1000
21820,-50,70,-1000
21940,-40,60,-1000
22060,-30,70,-1000
22180,-20,60,-1000
22300,-10,70,-1000
22420,0,60,-1000
22540,10,70,-1000
22660,20,60,-1000
22780,30,70,-1000
22900,40,60,-1000
23020,50,70,-1000
23140,60,60,-1000
23260,70,70,-1000
23380,80,60,-1000
23500,90,70,-1000
23620,100,60,-1000
23740,100,70,-1000
23860,100,80,-1000
23980,90,90,-1000
24100,80,80,-1000
24220,70,90,-1000
24340,60,80,-1000
24460,50,90,-1000
24580,40,80,-1000
24700,30,90,-1000
24820,20,80,-1000
24940,10,90,-1000
25060,0,80,-1000
25180,-10,90,-1000
25300,-20,80,-1000
25420,-30,90,-1000
25540,-40,80,-1000
25660,-50,90,-1000
25780,-60,80,-1000
25900,-70,90,-1000
26020,-80,80,-1000
26140,-90,90,-1000
26260,-100,80,-1000
26380,-100,90,-1000
26500,-100,100,-1000
