100,-100,-100,-1000
114.14,-90,-90,-1000
128.28,-80,-100,-1000
142.43,-70,-90,-1000
156.57,-60,-100,-1000
170.71,-50,-90,-1000
184.85,-40,-100,-1000
198.99,-30,-90,-1000
213.14,-20,-100,-1000
227.28,-10,-90,-1000
241.42,0,-100,-1000
255.56,10,-90,-1000
269.71,20,-100,-1000
283.85,30,-90,-1000
297.99,40,-100,-1000
312.13,50,-90,-1000
326.27,60,-100,-1000
340.42,70,-90,-1000
354.56,80,-100,-1000
368.7,90,-90,-1000
382.84,100,-100,-1000
392.84,100,-90,-1000
402.84,100,-80,-1000
416.98,90,-70,-1000
431.13,80,-80,-1000
445.27,70,-70,-1000
459.41,60,-80,-1000
473.55,50,-70,-1000
487.7,40,-80,-1000
501.84,30,-70,-1000
515.98,20,-80,-1000
530.12,10,-70,-1000
544.26,0,-80,-1000
558.41,-10,-70,-1000
572.55,-20,-80,-1000
586.69,-30,-70,-1000
600.83,-40,-80,-1000
614.97,-50,-70,-1000
629.12,-60,-80,-1000
643.26,-70,-70,-1000
657.4,-80,-80,-1000
671.54,-90,-70,-1000
685.69,-100,-80,-1000
695.69,-100,-70,-1000
705.69,-100,-60,-1000
719.83,-90,-50,-1000
733.97,-80,-60,-1000
748.11,-70,-50,-1000
762.25,-60,-60,-1000
776.4,-50,-50,-1000
790.54,-40,-60,-1000
804.68,-30,-50,-1000
818.82,-20,-60,-1000
832.96,-10,-50,-1000
847.11,0,-60,-1000
861.25,10,-50,-1000
875.39,20,-60,-1000
889.53,30,-50,-1000
903.68,40,-60,-1000
917.82,50,-50,-1000
931.96,60,-60,-1000
946.1,70,-50,-1000
960.24,80,-60,-1000
974.39,90,-50,-1000
988.53,100,-60,-1000
998.53,100,-50,-1000
1008.5,100,-40,-1000
1022.7,90,-30,-1000
1036.8,80,-40,-1000
1051,70,-30,-1000
1065.1,60,-40,-1000
1079.2,50,-30,-1000
1093.4,40,-40,-1000
1107.5,30,-30,-1000
1121.7,20,-40,-1000
1135.8,10,-30,-1000
1149.9,0,-40,-1000
1164.1,-10,-30,-1000
1178.2,-20,-40,-1000
1192.4,-30,-30,-1000
1206.5,-40,-40,-1000
1220.7,-50,-30,-1000
1234.8,-60,-40,-1000
1248.9,-70,-30,-1000
1263.1,-80,-40,-1000
