100,-100,-100,-1000
154.14,-90,-90,-1000
208.28,-80,-100,-1000
262.43,-70,-90,-1000
316.57,-60,-100,-1000
370.71,-50,-90,-1000
424.85,-40,-100,-1000
478.99,-30,-90,-1000
533.14,-20,-100,-1000
587.28,-10,-90,-1000
641.42,0,-100,-1000
695.56,10,-90,-1000
749.71,20,-100,-1000
803.85,30,-90,-1000
857.99,40,-100,-1000
912.13,50,-90,-1000
966.27,60,-100,-1000
1020.4,70,-90,-1000
1074.6,80,-100,-1000
1128.7,90,-90,-1000
1182.8,100,-100,-1000
1232.8,100,-90,-1000
1282.8,100,-80,-1000
1337,90,-70,-1000
1391.1,80,-80,-1000
1445.3,70,-70,-1000
1499.4,60,-80,-1000
1553.6,50,-70,-1000
1607.7,40,-80,-1000
1661.8,30,-70,-1000
1716,20,-80,-1000
1770.1,10,-70,-1000
1824.3,0,-80,-1000
1878.4,-10,-70,-1000
1932.5,-20,-80,-1000
1986.7,-30,-70,-1000
2040.8,-40,-80,-1000
2095,-50,-70,-1000
2149.1,-60,-80,-1000
2203.3,-70,-70,-1000
2257.4,-80,-80,-1000
2311.5,-90,-70,-1000
2365.7,-100,-80,-1000
2415.7,-100,-70,-1000
2465.7,-100,-60,-1000
2519.8,-90,-50,-1000
2574,-80,-60,-1000
2628.1,-70,-50,-1000
2682.3,-60,-60,-1000
2736.4,-50,-50,-1000
2790.5,-40,-60,-1000
2844.7,-30,-50,-1000
2898.8,-20,-60,-1000
2953,-10,-50,-1000
3007.1,0,-60,-1000
3061.2,10,-50,-1000
3115.4,20,-60,-1000
3169.5,30,-50,-1000
3223.7,40,-60,-1000
3277.8,50,-50,-1000
3332,60,-60,-1000
3386.1,70,-50,-1000
3440.2,80,-60,-1000
3494.4,90,-50,-1000
3548.5,100,-60,-1000
3598.5,100,-50,-1000
3648.5,100,-40,-1000
3702.7,90,-30,-1000
3756.8,80,-40,-1000
3811,70,-30,-1000
3865.1,60,-40,-1000
3919.2,50,-30,-1000
3973.4,40,-40,-1000
4027.5,30,-30,-1000
4081.7,20,-40,-1000
4135.8,10,-30,-1000
4189.9,0,-40,-1000
4244.1,-10,-30,-1000
4298.2,-20,-40,-1000
4352.4,-30,-30,-1000
4406.5,-40,-40,-1000
4460.7,-50,-30,-1000
4514.8,-60,-40,-1000
4568.9,-70,-30,-1000
4623.1,-80,-40,-1000
4677.2,-90,-30,-1000
4731.4,-100,-40,-1000
4781.4,-100,-30,-1000
4831.4,-100,-20,-1000
4885.5,-90,-10,-1000
4939.7,-80,-20,-1000
4993.8,-70,-10,-1000
5047.9,-60,-20,-1000
5102.1,-50,-10,-1000
5156.2,-40,-20,-1000
5210.4,-30,-10,-1000
5264.5,-20,-20,-1000
5318.7,-10,-10,-1000
5372.8,0,-20,-1000
5426.9,10,-10,-1000
5481.1,20,-20,-1000
5535.2,30,-10,-1000
5589.4,40,-20,-1000
5643.5,50,-10,-1000
5697.6,60,-20,-1000
5751.8,70,-10,-1000
5805.9,80,-20,-1000
5860.1,90,-10,-1000
5914.2,100,-20,-1000
5964.2,100,-10,-1000
6014.2,100,0,-1000
6068.4,90,10,-1000
6122.5,80,0,-1000
6176.6,70,10,-1000
6230.8,60,0,-1000
6284.9,50,10,-1000
6339.1,40,0,-1000
6393.2,30,10,-1000
6447.4,20,0,-1000
6501.5,10,10,-1000
6555.6,0,0,-1000
6609.8,-10,10,-1000
6663.9,-20,0,-1000
6718.1,-30,10,-1000
6772.2,-40,0,-1000
6826.3,-50,10,-1000
6880.5,-60,0,-1000
6934.6,-70,10,-1000
6988.8,-80,0,-1000
7042.9,-90,10,-1000
7097.1,-100,0,-1000
7147.1,-100,10,-1000
7197.1,-100,20,-1000
7251.2,-90,30,-1000
7305.3,-80,20,-1000
7359.5,-70,30,-1000
7413.6,-60,20,-1000
7467.8,-50,30,-1000
7521.9,-40,20,-1000
7576.1,-30,30,-1000
7630.2,-20,20,-1000
7684.3,-10,30,-1000
7738.5,0,20,-1000
7792.6,10,30,-1000
7846.8,20,20,-1000
7900.9,30,30,-1000
7955,40,20,-1000
8009.2,50,30,-1000
8063.3,60,20,-1000
