100,-100,-100,-1000
134.14,-90,-90,-1000
168.28,-80,-100,-1000
202.43,-70,-90,-1000
236.57,-60,-100,-1000
270.71,-50,-90,-1000
304.85,-40,-100,-1000
338.99,-30,-90,-1000
373.14,-20,-100,-1000
407.28,-10,-90,-1000
441.42,0,-100,-1000
475.56,10,-90,-1000
509.71,20,-100,-1000
543.85,30,-90,-1000
577.99,40,-100,-1000
612.13,50,-90,-1000
646.27,60,-100,-1000
680.42,70,-90,-1000
714.56,80,-100,-1000
748.7,90,-90,-1000
782.84,100,-100,-1000
812.84,100,-90,-1000
842.84,100,-80,-1000
876.98,90,-70,-1000
911.13,80,-80,-1000
945.27,70,-70,-1000
979.41,60,-80,-1000
1013.6,50,-70,-1000
1047.7,40,-80,-1000
1081.8,30,-70,-1000
1116,20,-80,-1000
1150.1,10,-70,-1000
1184.3,0,-80,-1000
1218.4,-10,-70,-1000
1252.5,-20,-80,-1000
1286.7,-30,-70,-1000
1320.8,-40,-80,-1000
1355,-50,-70,-1000
1389.1,-60,-80,-1000
1423.3,-70,-70,-1000
1457.4,-80,-80,-1000
1491.5,-90,-70,-1000
1525.7,-100,-80,-1000
1555.7,-100,-70,-1000
1585.7,-100,-60,-1000
1619.8,-90,-50,-1000
1654,-80,-60,-1000
1688.1,-70,-50,-1000
1722.3,-60,-60,-1000
1756.4,-50,-50,-1000
1790.5,-40,-60,-1000
1824.7,-30,-50,-1000
1858.8,-20,-60,-1000
1893,-10,-50,-1000
1927.1,0,-60,-1000
1961.2,10,-50,-1000
1995.4,20,-60,-1000
2029.5,30,-50,-1000
2063.7,40,-60,-1000
2097.8,50,-50,-1000
2132,60,-60,-1000
2166.1,70,-50,-1000
2200.2,80,-60,-1000
2234.4,90,-50,-1000
2268.5,100,-60,-1000
2298.5,100,-50,-1000
2328.5,100,-40,-1000
2362.7,90,-30,-1000
2396.8,80,-40,-1000
2431,70,-30,-1000
2465.1,60,-40,-1000
2499.2,50,-30,-1000
2533.4,40,-40,-1000
2567.5,30,-30,-1000
2601.7,20,-40,-1000
2635.8,10,-30,-1000
2669.9,0,-40,-1000
2704.1,-10,-30,-1000
2738.2,-20,-40,-1000
2772.4,-30,-30,-1000
2806.5,-40,-40,-1000
2840.7,-50,-30,-1000
2874.8,-60,-40,-1000
2908.9,-70,-30,-1000
2943.1,-80,-40,-1000
2977.2,-90,-30,-1000
3011.4,-100,-40,-1000
3041.4,-100,-30,-1000
3071.4,-100,-20,-1000
3105.5,-90,-10,-1000
3139.7,-80,-20,-1000
3173.8,-70,-10,-1000
3207.9,-60,-20,-1000
3242.1,-50,-10,-1000
3276.2,-40,-20,-1000
3310.4,-30,-10,-1000
3344.5,-20,-20,-1000
3378.7,-10,-10,-1000
3412.8,0,-20,-1000
3446.9,10,-10,-1000
3481.1,20,-20,-1000
3515.2,30,-10,-1000
3549.4,40,-20,-1000
3583.5,50,-10,-1000
3617.6,60,-20,-1000
3651.8,70,-10,-1000
3685.9,80,-20,-1000
3720.1,90,-10,-1000
3754.2,100,-20,-1000
3784.2,100,-10,-1000
3814.2,100,0,-1000
3848.4,90,10,-1000
3882.5,80,0,-1000
3916.6,70,10,-1000
3950.8,60,0,-1000
3984.9,50,10,-1000
4019.1,40,0,-1000
4053.2,30,10,-1000
4087.4,20,0,-1000
4121.5,10,10,-1000
4155.6,0,0,-1000
4189.8,-10,10,-1000
4223.9,-20,0,-1000
4258.1,-30,10,-1000
4292.2,-40,0,-1000
4326.3,-50,10,-1000
4360.5,-60,0,-1000
4394.6,-70,10,-1000
4428.8,-80,0,-1000
4462.9,-90,10,-1000
4497.1,-100,0,-1000
4527.1,-100,10,-1000
4557.1,-100,20,-1000
4591.2,-90,30,-1000
4625.3,-80,20,-1000
4659.5,-70,30,-1000
4693.6,-60,20,-1000
4727.8,-50,30,-1000
4761.9,-40,20,-1000
4796.1,-30,30,-1000
4830.2,-20,20,-1000
4864.3,-10,30,-1000
4898.5,0,20,-1000
4932.6,10,30,-1000
4966.8,20,20,-1000
5000.9,30,30,-1000
5035,40,20,-1000
5069.2,50,30,-1000
5103.3,60,20,-1000
5137.5,70,30,-1000
5171.6,80,20,-1000
5205.8,90,30,-1000
5239.9,100,20,-1000
5269.9,100,30,-1000
5299.9,100,40,-1000
5334,90,50,-1000
5368.2,80,40,-1000
5402.3,70,50,-1000
5436.5,60,40,-1000
5470.6,50,50,-1000
5504.8,40,40,-1000
5538.9,30,50,-1000
5573,20,40,-1000
5607.2,10,50,-1000
5641.3,0,40,-1000
5675.5,-10,50,-1000
5709.6,-20,40,-1000
5743.7,-30,50,-1000
5777.9,-40,40,-1000
5812,-50,50,-1000
5846.2,-60,40,-1000
5880.3,-70,50,-1000
5914.5,-80,40,-1000
5948.6,-90,50,-1000
5982.7,-100,40,-1000
6012.7,-100,50,-1000
6042.7,-100,60,-1000
6076.9,-90,70,-1000
6111,-80,60,-1000
6145.2,-70,70,-1000
6179.3,-60,60,-1000
6213.5,-50,70,-1000
6247.6,-40,60,-1000
6281.7,-30,70,-1000
6315.9,-20,60,-1000
6350,-10,70,-1000
6384.2,0,60,-1000
6418.3,10,70,-1000
6452.4,20,60,-1000
6486.6,30,70,-1000
6520.7,40,60,-1000
6554.9,50,70,-1000
6589,60,60,-1000
6623.2,70,70,-1000
6657.3,80,60,-1000
6691.4,90,70,-1000
6725.6,100,60,-1000
6755.6,100,70,-1000
6785.6,100,80,-1000
6819.7,90,90,-1000
6853.9,80,80,-1000
6888,70,90,-1000
6922.2,60,80,-1000
6956.3,50,90,-1000
6990.4,40,80,-1000
7024.6,30,90,-1000
7058.7,20,80,-1000
7092.9,10,90,-1000
7127,0,80,-1000
7161.1,-10,90,-1000
7195.3,-20,80,-1000
7229.4,-30,90,-1000
7263.6,-40,80,-1000
7297.7,-50,90,-1000
7331.9,-60,80,-1000
7366,-70,90,-1000
7400.1,-80,80,-1000
7434.3,-90,90,-1000
7468.4,-100,80,-1000
7498.4,-100,90,-1000
7528.4,-100,100,-1000
